"event.id","location.long","location.lat","deployment.id","tag.id","tag.local.identifier","argos.altitude","argos.best.level","argos.calcul.freq","argos.iq","argos.lat1","argos.lat2","argos.lc","argos.lon1","argos.lon2","argos.nb.mes","argos.nb.mes.120","argos.nopc","argos.pass.duration","argos.sensor.1","argos.sensor.2","argos.sensor.3","argos.sensor.4","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","study.id","sensor.type.id","individual.taxon.canonical.name","algorithm.marked.outlier","manually.marked.outlier","study.name","comments","death.comments","earliest.date.born","exact.date.of.birth","latest.date.born","nick.name","ring.id","sex","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName"
16576234,32.885,21.939,1930124,1898888,40534,100,-122,401.6518836,66,21.939,17.807,"3",32.885,13.79,8,0,3,420,0,1,3,6,TRUE,"Argos Doppler Shift",2005-03-26 16:23:23,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576236,33.108,22.86,1930124,1898888,40534,100,-129,401.6518819,56,22.86,29.317,"1",33.108,62.46,6,0,3,540,2,176,0,26,TRUE,"Argos Doppler Shift",2005-03-27 11:08:17,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576244,32.959,23.603,1930124,1898888,40534,100,-126,401.6519017,60,23.603,32.927,"1",32.959,76.869,5,0,1,240,1,60,1,5,TRUE,"Argos Doppler Shift",2005-03-27 18:27:08,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576252,33.199,25.94,1930124,1898888,40534,100,-120,401.6518761,58,25.94,27.197,"1",33.199,38.849,7,1,3,660,18,174,0,28,TRUE,"Argos Doppler Shift",2005-03-28 17:49:45,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576254,33.202,25.938,1930124,1898888,40534,100,-120,401.6518848,68,25.938,27.066,"2",33.202,38.569,7,2,3,420,3,37,2,27,TRUE,"Argos Doppler Shift",2005-03-28 19:40:51,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576263,32.96,28.251,1930124,1898888,40534,100,-124,401.6518908,68,28.251,21.435,"1",32.96,0.612,4,0,2,300,3,38,0,12,TRUE,"Argos Doppler Shift",2005-03-29 20:59:03,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576264,32.573,29.251,1930124,1898888,40534,100,-122,401.6518521,50,29.251,24.166,"2",32.573,7.942,7,0,3,420,0,1,1,0,TRUE,"Argos Doppler Shift",2005-03-30 16:27:59,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576266,32.568,29.245,1930124,1898888,40534,100,-125,401.6518796,68,29.245,34.672,"2",32.568,59.295,8,0,4,480,0,1,1,0,TRUE,"Argos Doppler Shift",2005-03-30 18:56:36,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576268,32.568,29.258,1930124,1898888,40534,100,-122,401.6518774,58,29.258,24.843,"1",32.568,11.411,4,0,3,300,0,1,1,0,TRUE,"Argos Doppler Shift",2005-03-30 20:37:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576270,32.541,29.248,1930124,1898888,40534,100,-121,401.6519193,68,29.248,28.848,"1",32.541,34.428,6,0,2,540,0,1,1,0,TRUE,"Argos Doppler Shift",2005-03-31 00:47:23,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576271,32.565,29.244,1930124,1898888,40534,100,-123,401.6519266,68,29.244,23.397,"2",32.565,60.446,5,0,3,300,2,174,0,23,TRUE,"Argos Doppler Shift",2005-03-31 02:03:26,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576272,34.577,31.516,1930124,1898888,40534,100,-129,401.6518765,62,31.516,38.036,"2",34.577,67.254,5,0,1,300,1,67,3,9,TRUE,"Argos Doppler Shift",2005-03-31 18:35:14,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576274,34.54,31.515,1930124,1898888,40534,100,-122,401.6518749,68,31.515,28.403,"1",34.54,19.411,4,0,2,300,3,38,0,60,TRUE,"Argos Doppler Shift",2005-03-31 20:13:19,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576276,34.572,31.511,1930124,1898888,40534,100,-128,401.6519036,68,31.511,23.813,"1",34.572,71.604,4,0,2,300,0,1,1,36,TRUE,"Argos Doppler Shift",2005-04-01 01:38:34,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576277,34.57,31.518,1930124,1898888,40534,100,-128,401.6519023,66,31.518,23.175,"2",34.57,74.687,8,0,3,480,3,38,1,2,TRUE,"Argos Doppler Shift",2005-04-01 02:49:07,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576280,37.032,35.055,1930124,1898888,40534,100,-125,401.6519648,60,35.055,33.454,"2",37.032,44.711,5,0,0,420,2,177,0,18,TRUE,"Argos Doppler Shift",2005-04-02 00:22:39,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576285,37.001,35.058,1930124,1898888,40534,100,-125,401.6519697,58,35.058,28.135,"2",37.001,68.394,5,0,4,480,2,176,0,17,TRUE,"Argos Doppler Shift",2005-04-02 05:24:24,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576286,36.862,36.448,1930124,1898888,40534,100,-124,401.6519478,60,36.448,33.452,"3",36.862,51.249,4,0,3,480,2,176,0,21,TRUE,"Argos Doppler Shift",2005-04-03 00:10:18,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576288,36.888,36.437,1930124,1898888,40534,100,-122,401.6519719,58,36.437,33.766,"1",36.888,50.17,4,0,2,600,3,38,1,51,TRUE,"Argos Doppler Shift",2005-04-03 03:41:28,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576290,36.835,36.429,1930124,1898888,40534,100,-123,401.6519536,57,36.429,27.973,"1",36.835,75.505,9,0,4,540,1,74,0,37,TRUE,"Argos Doppler Shift",2005-04-03 05:12:02,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576292,36.839,36.46,1930124,1898888,40534,100,-121,401.6519396,68,36.46,33.35,"2",36.839,52.392,4,0,3,360,1,74,2,37,TRUE,"Argos Doppler Shift",2005-04-03 07:53:40,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576293,36.567,36.828,1930124,1898888,40534,100,-125,401.6519708,50,36.828,31.985,"2",36.567,60.501,7,0,3,660,3,38,2,9,TRUE,"Argos Doppler Shift",2005-04-04 02:02:02,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576294,36.57,36.814,1930124,1898888,40534,100,-124,401.6519529,67,36.814,31.878,"2",36.57,61.766,4,0,3,420,0,1,0,34,TRUE,"Argos Doppler Shift",2005-04-04 03:17:06,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576301,35.535,37.055,1930124,1898888,40534,100,-122,401.6519829,57,37.055,40.682,"1",35.535,17.323,5,0,3,480,1,76,3,17,TRUE,"Argos Doppler Shift",2005-04-04 09:09:53,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576302,34.278,36.999,1930124,1898888,40534,100,-126,401.6519717,50,36.999,28.598,"1",34.278,75.119,7,0,3,420,1,77,0,53,TRUE,"Argos Doppler Shift",2005-04-05 02:51:14,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576317,31.92,38.28,1930124,1898888,40534,100,-122,401.6517518,54,38.28,44.432,"1",31.92,62.008,6,0,3,600,1,80,3,57,TRUE,"Argos Doppler Shift",2005-04-06 10:58:17,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576323,31.496,38.417,1930124,1898888,40534,100,-123,401.6517469,50,38.417,33.947,"1",31.496,54.098,7,0,2,360,1,82,0,41,TRUE,"Argos Doppler Shift",2005-04-07 08:02:17,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576325,31.458,38.43,1930124,1898888,40534,100,-123,401.6518454,60,38.43,45.67,"1",31.458,68.233,4,0,3,300,3,39,0,50,TRUE,"Argos Doppler Shift",2005-04-07 10:44:55,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576326,31.501,38.423,1930124,1898888,40534,100,-121,401.6518141,67,38.423,36.135,"2",31.501,20.251,6,0,3,480,1,82,0,45,TRUE,"Argos Doppler Shift",2005-04-07 12:24:30,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576333,31.529,38.446,1930124,1898888,40534,100,-123,401.6518863,66,38.446,43.548,"1",31.529,58.113,4,0,2,240,2,177,0,27,TRUE,"Argos Doppler Shift",2005-04-08 13:17:41,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576342,30.555,38.714,1930124,1898888,40534,100,-122,401.6519126,58,38.714,37.009,"1",30.555,21.843,4,0,3,480,1,117,1,18,TRUE,"Argos Doppler Shift",2005-04-09 15:54:58,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576345,30.557,38.71,1930124,1898888,40534,100,-118,401.6519234,68,38.71,34.921,"2",30.557,12.373,5,1,3,420,1,88,1,37,TRUE,"Argos Doppler Shift",2005-04-09 18:40:36,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576357,28.751,40.223,1930124,1898888,40534,100,-122,401.6518839,60,40.223,43.132,"1",28.751,43.894,4,0,2,360,3,39,2,27,TRUE,"Argos Doppler Shift",2005-04-11 19:24:26,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576359,28.679,40.207,1930124,1898888,40534,100,-121,401.6519076,58,40.207,33.354,"1",28.679,62.359,4,0,4,420,2,176,0,26,TRUE,"Argos Doppler Shift",2005-04-12 00:06:09,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576368,27.729,40.141,1930124,1898888,40534,100,-125,401.6519408,60,40.141,30.479,"2",27.729,74.182,6,0,3,480,2,175,0,21,TRUE,"Argos Doppler Shift",2005-04-13 23:41:56,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576376,27.377,41.343,1930124,1898888,40534,100,-124,401.6519073,68,41.343,35.492,"2",27.377,57.392,4,0,2,300,0,1,1,6,TRUE,"Argos Doppler Shift",2005-04-15 02:31:43,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576378,27.374,41.349,1930124,1898888,40534,100,-125,401.6518908,58,41.349,44.698,"2",27.374,10.244,4,0,3,300,2,175,0,26,TRUE,"Argos Doppler Shift",2005-04-15 04:08:48,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576382,27.476,42.353,1930124,1898888,40534,100,-124,401.6519231,50,42.353,34.793,"1",27.476,64.849,5,0,3,360,73,101,2,45,TRUE,"Argos Doppler Shift",2005-04-16 03:28:25,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576389,27.753,43.913,1930124,1898888,40534,100,-126,401.6519344,60,43.913,33.292,"1",27.753,82.102,4,0,3,420,3,40,1,49,TRUE,"Argos Doppler Shift",2005-04-17 01:38:58,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576422,23.79,48.003,1930124,1898888,40534,100,-121,401.6519109,50,48.003,58.59,"1",23.79,79.4,6,0,1,360,0,1,2,50,TRUE,"Argos Doppler Shift",2005-04-20 16:24:37,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576429,23.712,48.004,1930124,1898888,40534,100,-124,401.6519679,68,48.004,55.008,"1",23.712,61.445,4,0,2,180,2,176,0,15,TRUE,"Argos Doppler Shift",2005-04-21 14:37:11,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576438,23.282,47.703,1930124,1898888,40534,100,-123,401.6519415,60,47.703,56.112,"2",23.282,67.965,4,0,3,300,2,175,0,21,TRUE,"Argos Doppler Shift",2005-04-22 18:41:32,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576446,20.607,50.051,1930124,1898888,40534,100,-123,401.6519308,67,50.051,44.395,"1",20.607,-9.102,4,0,2,180,2,176,0,18,TRUE,"Argos Doppler Shift",2005-04-23 17:11:37,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576460,13.924,51.629,1930124,1898888,40534,100,-122,401.6519063,67,51.629,57.742,"1",13.924,47.034,5,0,2,240,0,1,1,46,TRUE,"Argos Doppler Shift",2005-04-24 19:38:23,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
16576463,12.16,52.099,1930124,1898888,40534,100,-126,401.6519133,60,52.099,44.379,"1",12.16,-27.998,4,0,3,420,2,177,0,24,TRUE,"Argos Doppler Shift",2005-04-25 18:04:58,"Prinzesschen","Prinzesschen","true",1898896,1898591,82798,"Ciconia ciconia","","","MPIAB White Stork Prinzesschen","Tracked for a life time with 5 tags","23-12-2006 by age on wintering grounds",NA,NA,"1993-01-01 00:00:00.000",NA,"DEH KA0749","f","Ciconia ciconia","1994-08-12 04:14:24.000","2006-12-22 22:07:04.000",3169,1,"argos-doppler-shift",NA,"Prinzesschen_1930120"
